guid,dsmn,ptk,stk,title,image_url,about,date_generated,download_title,download_url
"usdm-2010-02-09","usdm","2010","02-09","USDM for 2010-02-09","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-02-09.png","","2010-02-09","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-02-16","usdm","2010","02-16","USDM for 2010-02-16","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-02-16.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2010-02-16","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-02-23","usdm","2010","02-23","USDM for 2010-02-23","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-02-23.png","","2010-02-23","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-03-02","usdm","2010","03-02","USDM for 2010-03-02","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-03-02.png","That slepen al the night with open ye, so priketh hem nature in hir corages: than longen folk to goon on pilgrimages, and palmers for to seken straunge strondes, to ferne halwes, couthe in sondry londes.","2010-03-02","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-03-09","usdm","2010","03-09","USDM for 2010-03-09","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-03-09.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2010-03-09","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-03-16","usdm","2010","03-16","USDM for 2010-03-16","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-03-16.png","","2010-03-16","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-03-23","usdm","2010","03-23","USDM for 2010-03-23","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-03-23.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2010-03-23","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-03-30","usdm","2010","03-30","USDM for 2010-03-30","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-03-30.png","","2010-03-30","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-04-06","usdm","2010","04-06","USDM for 2010-04-06","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-04-06.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2010-04-06","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-04-13","usdm","2010","04-13","USDM for 2010-04-13","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-04-13.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2010-04-13","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-04-20","usdm","2010","04-20","USDM for 2010-04-20","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-04-20.png","","2010-04-20","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-04-27","usdm","2010","04-27","USDM for 2010-04-27","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-04-27.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2010-04-27","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-05-04","usdm","2010","05-04","USDM for 2010-05-04","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-05-04.png","","2010-05-04","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-05-11","usdm","2010","05-11","USDM for 2010-05-11","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-05-11.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2010-05-11","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-05-18","usdm","2010","05-18","USDM for 2010-05-18","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-05-18.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2010-05-18","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-05-25","usdm","2010","05-25","USDM for 2010-05-25","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-05-25.png","","2010-05-25","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-06-01","usdm","2010","06-01","USDM for 2010-06-01","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-06-01.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2010-06-01","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-06-08","usdm","2010","06-08","USDM for 2010-06-08","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-06-08.png","","2010-06-08","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-06-15","usdm","2010","06-15","USDM for 2010-06-15","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-06-15.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2010-06-15","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-06-22","usdm","2010","06-22","USDM for 2010-06-22","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-06-22.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2010-06-22","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-06-29","usdm","2010","06-29","USDM for 2010-06-29","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-06-29.png","","2010-06-29","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-07-06","usdm","2010","07-06","USDM for 2010-07-06","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-07-06.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2010-07-06","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-07-13","usdm","2010","07-13","USDM for 2010-07-13","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-07-13.png","","2010-07-13","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-07-20","usdm","2010","07-20","USDM for 2010-07-20","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-07-20.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2010-07-20","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-07-27","usdm","2010","07-27","USDM for 2010-07-27","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-07-27.png","Ful worthy was he in his lordes werre, and thereto hadde he riden (no man ferre) as wel in cristendom as hethenesse, and evere honoured for his worthinesse.","2010-07-27","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-08-03","usdm","2010","08-03","USDM for 2010-08-03","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-08-03.png","","2010-08-03","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-08-10","usdm","2010","08-10","USDM for 2010-08-10","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-08-10.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2010-08-10","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-08-17","usdm","2010","08-17","USDM for 2010-08-17","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-08-17.png","","2010-08-17","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-08-24","usdm","2010","08-24","USDM for 2010-08-24","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-08-24.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2010-08-24","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-08-31","usdm","2010","08-31","USDM for 2010-08-31","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-08-31.png","Bifel that, in that sesoun on a day, in southwerk at the tabard as I lay redy to wenden on my pilgrimage to caunterbury with ful devout corage.","2010-08-31","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-09-07","usdm","2010","09-07","USDM for 2010-09-07","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-09-07.png","","2010-09-07","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-09-14","usdm","2010","09-14","USDM for 2010-09-14","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-09-14.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2010-09-14","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-09-21","usdm","2010","09-21","USDM for 2010-09-21","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-09-21.png","","2010-09-21","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-09-28","usdm","2010","09-28","USDM for 2010-09-28","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-09-28.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2010-09-28","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-10-05","usdm","2010","10-05","USDM for 2010-10-05","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-10-05.png","Of ech of hem, so as it semed me, and whiche they weren, and of what degree; and eek in what array that they were inne: and at a knight than wol I first biginne.","2010-10-05","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-10-12","usdm","2010","10-12","USDM for 2010-10-12","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-10-12.png","","2010-10-12","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-10-19","usdm","2010","10-19","USDM for 2010-10-19","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-10-19.png","Ful worthy was he in his lordes werre, and thereto hadde he riden (no man ferre) as wel in cristendom as hethenesse, and evere honoured for his worthinesse.","2010-10-19","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-10-26","usdm","2010","10-26","USDM for 2010-10-26","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-10-26.png","","2010-10-26","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-11-02","usdm","2010","11-02","USDM for 2010-11-02","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-11-02.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2010-11-02","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-11-09","usdm","2010","11-09","USDM for 2010-11-09","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-11-09.png","That slepen al the night with open ye, so priketh hem nature in hir corages: than longen folk to goon on pilgrimages, and palmers for to seken straunge strondes, to ferne halwes, couthe in sondry londes.","2010-11-09","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-11-16","usdm","2010","11-16","USDM for 2010-11-16","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-11-16.png","","2010-11-16","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-11-23","usdm","2010","11-23","USDM for 2010-11-23","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-11-23.png","Bifel that, in that sesoun on a day, in southwerk at the tabard as I lay redy to wenden on my pilgrimage to caunterbury with ful devout corage.","2010-11-23","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-11-30","usdm","2010","11-30","USDM for 2010-11-30","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-11-30.png","","2010-11-30","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-12-07","usdm","2010","12-07","USDM for 2010-12-07","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-12-07.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2010-12-07","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-12-14","usdm","2010","12-14","USDM for 2010-12-14","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-12-14.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2010-12-14","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-12-21","usdm","2010","12-21","USDM for 2010-12-21","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-12-21.png","","2010-12-21","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2010-12-28","usdm","2010","12-28","USDM for 2010-12-28","http://datasnapshots-images.nemac.com:8080/usdm/620/2010/usdm--620--2010-12-28.png","Of ech of hem, so as it semed me, and whiche they weren, and of what degree; and eek in what array that they were inne: and at a knight than wol I first biginne.","2010-12-28","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-01-04","usdm","2011","01-04","USDM for 2011-01-04","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-01-04.png","","2011-01-04","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-01-11","usdm","2011","01-11","USDM for 2011-01-11","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-01-11.png","Ful worthy was he in his lordes werre, and thereto hadde he riden (no man ferre) as wel in cristendom as hethenesse, and evere honoured for his worthinesse.","2011-01-11","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-01-18","usdm","2011","01-18","USDM for 2011-01-18","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-01-18.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2011-01-18","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-01-25","usdm","2011","01-25","USDM for 2011-01-25","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-01-25.png","","2011-01-25","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-02-01","usdm","2011","02-01","USDM for 2011-02-01","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-02-01.png","That slepen al the night with open ye, so priketh hem nature in hir corages: than longen folk to goon on pilgrimages, and palmers for to seken straunge strondes, to ferne halwes, couthe in sondry londes.","2011-02-01","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-02-08","usdm","2011","02-08","USDM for 2011-02-08","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-02-08.png","","2011-02-08","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-02-15","usdm","2011","02-15","USDM for 2011-02-15","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-02-15.png","Bifel that, in that sesoun on a day, in southwerk at the tabard as I lay redy to wenden on my pilgrimage to caunterbury with ful devout corage.","2011-02-15","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-02-22","usdm","2011","02-22","USDM for 2011-02-22","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-02-22.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2011-02-22","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-03-01","usdm","2011","03-01","USDM for 2011-03-01","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-03-01.png","","2011-03-01","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-03-08","usdm","2011","03-08","USDM for 2011-03-08","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-03-08.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2011-03-08","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-03-15","usdm","2011","03-15","USDM for 2011-03-15","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-03-15.png","","2011-03-15","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-03-22","usdm","2011","03-22","USDM for 2011-03-22","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-03-22.png","Of ech of hem, so as it semed me, and whiche they weren, and of what degree; and eek in what array that they were inne: and at a knight than wol I first biginne.","2011-03-22","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-03-29","usdm","2011","03-29","USDM for 2011-03-29","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-03-29.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2011-03-29","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-04-05","usdm","2011","04-05","USDM for 2011-04-05","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-04-05.png","","2011-04-05","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-04-12","usdm","2011","04-12","USDM for 2011-04-12","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-04-12.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2011-04-12","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-04-19","usdm","2011","04-19","USDM for 2011-04-19","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-04-19.png","","2011-04-19","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-04-26","usdm","2011","04-26","USDM for 2011-04-26","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-04-26.png","That slepen al the night with open ye, so priketh hem nature in hir corages: than longen folk to goon on pilgrimages, and palmers for to seken straunge strondes, to ferne halwes, couthe in sondry londes.","2011-04-26","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-05-03","usdm","2011","05-03","USDM for 2011-05-03","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-05-03.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2011-05-03","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-05-10","usdm","2011","05-10","USDM for 2011-05-10","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-05-10.png","","2011-05-10","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-05-17","usdm","2011","05-17","USDM for 2011-05-17","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-05-17.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2011-05-17","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-05-24","usdm","2011","05-24","USDM for 2011-05-24","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-05-24.png","","2011-05-24","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-05-31","usdm","2011","05-31","USDM for 2011-05-31","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-05-31.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2011-05-31","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-06-07","usdm","2011","06-07","USDM for 2011-06-07","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-06-07.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2011-06-07","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-06-14","usdm","2011","06-14","USDM for 2011-06-14","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-06-14.png","","2011-06-14","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-06-21","usdm","2011","06-21","USDM for 2011-06-21","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-06-21.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2011-06-21","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-06-28","usdm","2011","06-28","USDM for 2011-06-28","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-06-28.png","","2011-06-28","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-07-05","usdm","2011","07-05","USDM for 2011-07-05","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-07-05.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2011-07-05","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-07-12","usdm","2011","07-12","USDM for 2011-07-12","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-07-12.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2011-07-12","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-07-19","usdm","2011","07-19","USDM for 2011-07-19","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-07-19.png","","2011-07-19","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-07-26","usdm","2011","07-26","USDM for 2011-07-26","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-07-26.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2011-07-26","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-08-02","usdm","2011","08-02","USDM for 2011-08-02","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-08-02.png","","2011-08-02","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-08-09","usdm","2011","08-09","USDM for 2011-08-09","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-08-09.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2011-08-09","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-08-16","usdm","2011","08-16","USDM for 2011-08-16","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-08-16.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2011-08-16","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-08-23","usdm","2011","08-23","USDM for 2011-08-23","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-08-23.png","","2011-08-23","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-08-30","usdm","2011","08-30","USDM for 2011-08-30","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-08-30.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2011-08-30","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-09-06","usdm","2011","09-06","USDM for 2011-09-06","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-09-06.png","","2011-09-06","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-09-13","usdm","2011","09-13","USDM for 2011-09-13","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-09-13.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2011-09-13","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-09-20","usdm","2011","09-20","USDM for 2011-09-20","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-09-20.png","Ful worthy was he in his lordes werre, and thereto hadde he riden (no man ferre) as wel in cristendom as hethenesse, and evere honoured for his worthinesse.","2011-09-20","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-09-27","usdm","2011","09-27","USDM for 2011-09-27","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-09-27.png","","2011-09-27","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-10-04","usdm","2011","10-04","USDM for 2011-10-04","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-10-04.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2011-10-04","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-10-11","usdm","2011","10-11","USDM for 2011-10-11","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-10-11.png","","2011-10-11","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-10-18","usdm","2011","10-18","USDM for 2011-10-18","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-10-18.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2011-10-18","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-10-25","usdm","2011","10-25","USDM for 2011-10-25","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-10-25.png","Bifel that, in that sesoun on a day, in southwerk at the tabard as I lay redy to wenden on my pilgrimage to caunterbury with ful devout corage.","2011-10-25","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-11-01","usdm","2011","11-01","USDM for 2011-11-01","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-11-01.png","","2011-11-01","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-11-08","usdm","2011","11-08","USDM for 2011-11-08","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-11-08.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2011-11-08","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2011-11-15","usdm","2011","11-15","USDM for 2011-11-15","http://datasnapshots-images.nemac.com:8080/usdm/620/2011/usdm--620--2011-11-15.png","","2011-11-15","620 PX, 940 PX, High res","example.com,example.com,example.com"
